#DSCSV
#ISONAMETYPEUNITS
Time,Double
#DATATYPES
Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
0.1586908,0.224487,0.04980618,0.1405095,0.2443126,-0.05370572,0.174821,0.03758038,0.1060576,0.2945275,-0.1072763,0.03695923,0.09432,0.1067195,0.1822263,0.1441491,0.063692,0.1313202,0.1531997,-0.1483084,32.16658,26.43363,8.343437,1.855271,-18.30918,-24.71333,5.442011,-25.65365,-33.39314,-25.64851,-22.3676,-2.381132,-4.70849,-9.287714,-6.289176,-6.15104,-2.629718,-3.997348
0.1068985,0.2312685,0.07520974,0.08734,0.2559184,-0.04089851,0.122654,0.02023559,0.05748474,0.3021747,-0.08150499,0.06101206,0.07906751,0.1183911,0.1289513,0.1524475,0.08621309,0.0863708,0.1774896,-0.1089568,31.48563,16.29408,8.269297,3.882354,-14.04,-27.48644,2.455542,-18.84635,-28.73791,-27.27055,-16.91379,-2.438763,-5.513414,-8.93788,-3.754624,-6.937519,-3.127825,-3.254546
0.08479451,0.2367682,0.04376592,0.06361718,0.2608347,-0.02295633,0.09824956,-0.03020589,0.04006924,0.3090461,-0.02853566,0.08770484,0.04939528,0.0442008,0.1049911,0.1614713,0.06273954,0.06690144,0.2079863,-0.0440964,36.04688,8.175585,9.717681,6.117421,-12.88377,-37.3917,0.309708,-15.42986,-30.50404,-32.93755,-12.47352,-3.467482,-7.937618,-8.142203,1.928148,-9.415412,-1.780004,-0.06126203
0.07526281,0.1736611,-0.01649851,0.06203106,0.1902866,-0.00806492,0.07976335,-0.03350966,0.04241626,0.2275869,2.229349E-4,0.1317039,0.08423933,0.003188077,0.08655493,0.1610651,-0.005776216,0.06380899,0.1905,-0.007835491,44.79109,4.624458,12.39203,8.224381,-14.91671,-51.55633,-0.1580143,-16.30325,-38.47715,-40.40908,-9.331005,-4.819895,-10.86647,-7.005898,8.834622,-12.43413,1.43084,5.356599
0.02569116,0.08990666,-0.0276816,0.01610256,0.09838054,0.007762863,0.03082144,-0.03964524,0.006904972,0.1288662,0.02795603,0.1318506,0.1283751,-0.02680146,0.03195822,0.1414797,-0.007711863,0.0205147,0.1363997,0.02555241,53.94603,5.378073,15.31528,9.463238,-19.2113,-64.86908,0.7205451,-20.81576,-49.31895,-46.83641,-8.397904,-5.866864,-13.63183,-5.891951,14.55371,-14.47703,5.288735,10.76297
0.03453958,0.0753883,-0.05080713,0.01948168,0.07793608,0.04781561,0.0387346,-0.0544532,0.0204428,0.1117985,0.04891191,0.1077244,0.1512977,-0.05619662,0.03954957,0.1375045,-0.03081672,0.03453961,0.1418007,0.06311923,61.41481,9.899765,17.91549,9.802341,-24.66213,-75.07341,2.623037,-27.957,-60.19137,-51.30716,-9.357819,-6.653531,-15.46649,-5.093645,18.11951,-15.72957,8.55818,14.90582
0.07963578,0.07387354,-0.05757221,0.0781681,0.07420181,0.06007912,0.08285546,-0.01339207,0.07942419,0.102572,0.03161217,0.1160842,0.2080563,-0.06322119,0.08340316,0.1543625,-0.04577958,0.09368815,0.1292082,0.04836239,65.78151,15.8145,19.41948,9.339654,-29.4586,-81.16338,4.53501,-35.30373,-68.97099,-54.61206,-11.50824,-7.163567,-16.15822,-4.578099,19.71722,-16.65587,10.80211,17.44054
0.07956745,0.0370766,-0.01225308,0.09778771,0.03599943,0.03035672,0.0855486,0.04566282,0.09605734,0.0485153,-0.007668959,0.1207775,0.2457054,-0.08186334,0.07947193,0.1331522,0.004946653,0.1064935,0.07895722,0.007443716,65.93283,20.33619,19.78753,8.367558,-31.96166,-80.90964,5.685354,-39.16548,-72.23782,-55.49405,-14.77409,-7.217357,-16.03088,-4.597826,18.77312,-16.89278,11.10976,17.09977
0.05988911,0.03085444,0.02813031,0.07996111,0.03245322,0.01256557,0.06559945,0.07274193,0.08078477,0.04624331,-0.03205803,0.08176496,0.225281,-0.06078961,0.05961242,0.1053843,0.03600917,0.09255569,0.07436183,-0.02533475,61.69584,22.77974,18.66748,7.252285,-31.48519,-74.33935,6.115152,-39.37955,-69.14453,-53.11168,-18.14183,-6.758227,-15.00586,-5.275137,15.41792,-16.60247,9.210115,13.84139
0.07208558,0.0977601,0.02136523,0.07482345,0.1061983,-0.005859904,0.08026208,0.014277,0.06660067,0.1374831,-0.0496253,0.0608654,0.193505,-0.01188775,0.08130199,0.1368082,0.03846714,0.08549969,0.1107072,-0.05019067,54.79991,23.15654,16.23938,6.008907,-28.67083,-63.86315,5.862329,-37.19608,-61.88604,-49.58374,-21.62219,-6.179994,-13.55636,-6.361466,11.42001,-15.92765,6.360645,9.308001
0.1119547,0.1442049,-0.02550711,0.09351208,0.1518961,-0.00567867,0.1158381,-0.07162101,0.07694112,0.1947816,-0.0338861,0.06753859,0.1620358,0.02874673,0.1254945,0.1518092,-0.008080557,0.09856638,0.165852,-0.03055841,47.74186,21.53513,13.93044,5.09559,-24.42072,-52.3357,4.939526,-32.28112,-51.98346,-46.4309,-24.52875,-5.632496,-12.07071,-7.229476,7.825159,-14.65084,3.760227,5.440835
0.1151319,0.1380759,-0.05436225,0.1035805,0.1456365,-0.01368318,0.1135107,-0.129614,0.08721354,0.189822,0.002140175,0.06108539,0.1071619,0.06792226,0.1273923,0.1301346,-0.02832804,0.09978593,0.1701788,-0.005136599,40.54329,17.64145,11.58708,4.657016,-19.33836,-41.96825,3.261415,-25.4824,-41.35604,-43.83564,-24.82905,-4.895777,-10.60078,-7.904158,4.716882,-13.05166,1.255037,2.25138
0.1301982,0.1486093,-0.06644275,0.1065803,0.1593378,0.007037926,0.1312322,-0.1333307,0.09051295,0.2104362,0.02443366,0.06907856,0.06885535,0.07975596,0.1444729,0.119689,-0.03490309,0.1023122,0.1802349,0.02250527,33.88515,12.25196,9.503204,4.622353,-14.38306,-34.31047,1.532738,-18.68366,-32.03537,-41.29106,-22.06193,-4.088939,-9.001941,-8.711671,1.93541,-11.47968,-1.574901,-1.209925
0.1386708,0.1613799,-0.06119636,0.08534012,0.1709973,0.0450971,0.1425367,-0.07899549,0.0738798,0.2363701,0.03544664,0.09225141,0.05412881,0.09412933,0.1549787,0.1231128,-0.04832972,0.09116191,0.1971245,0.03108078,29.05368,6.577006,8.123664,5.005162,-10.54589,-30.82142,0.09796885,-13.32346,-25.5017,-38.75662,-16.51159,-3.553929,-7.395237,-9.281138,-0.3812722,-10.23102,-4.067883,-4.047123
0.09032904,0.1213437,1.035471E-4,0.06496193,0.1324725,0.01887856,0.09675337,-0.01693182,0.05078386,0.1783789,-0.005439611,0.09635799,0.03523852,0.07851315,0.1027543,0.1014092,0.0068823,0.06450588,0.134848,-0.009141405,26.12453,1.906875,7.302824,5.490457,-8.652709,-30.60392,-1.235672,-10.17241,-22.42884,-36.40466,-9.668852,-3.07847,-6.112391,-9.191707,-1.601343,-9.306664,-5.794169,-5.800749
0.06511617,0.07354729,0.02105459,0.05672101,0.08231512,-0.005014145,0.07318013,0.03575151,0.04520546,0.115068,-0.01417866,0.09349805,0.05005271,0.01853408,0.06971163,0.07102998,0.02230603,0.05435742,0.08432847,-0.01749926,24.42757,-0.5138286,7.114826,5.614041,-8.036473,-31.12048,-1.630707,-8.699635,-21.44879,-33.25182,-3.30339,-2.547302,-4.662899,-8.1593,-1.782902,-8.436683,-6.91247,-7.213604
0.03057658,0.09652499,-0.01359919,0.01992993,0.1054998,0.002144604,0.03896734,0.01645985,0.01357184,0.1387022,0.002630631,0.08623821,0.0805577,-0.02291093,0.03612668,0.10286,0.005407521,0.02879027,0.07340694,-0.01375564,23.19539,-0.5595023,7.003615,5.332208,-8.538356,-32.25329,-1.128222,-9.418896,-22.7249,-30.51463,0.5523526,-2.316777,-3.395772,-6.928303,-1.65218,-7.915277,-7.330002,-7.868343
0.01639862,0.1076643,-0.004487043,0.0338602,0.120625,0.0106022,0.02486994,0.003421761,0.02826617,0.1320248,-0.02648466,0.06761193,0.09554721,-0.05976294,0.02372297,0.1129284,0.006421431,0.04747563,0.05872555,-0.02933956,23.24943,1.484394,7.276346,4.941863,-10.6793,-34.47359,-0.4582414,-12.86107,-26.60426,-29.88609,0.5094514,-2.367685,-3.177248,-6.253622,-1.332637,-8.037618,-6.660975,-7.251894
0.04786346,0.07604081,0.03234122,0.06013461,0.08682849,-0.002084193,0.05595736,0.04406993,0.05673642,0.1054536,-0.01694305,0.06306535,0.1026913,-0.07073209,0.05141105,0.08196883,0.02799007,0.07016811,0.04819196,-0.02285351,23.78986,4.236232,7.686765,4.48219,-12.82659,-36.1139,0.3255094,-16.86839,-30.42237,-30.36256,-2.434642,-2.645275,-3.919287,-5.773586,-0.4284773,-8.566792,-4.878529,-5.678225
0.0896116,0.1050309,0.04259239,0.07092712,0.1169444,-0.006796281,0.09472521,0.01811174,0.05921949,0.15613,-0.009630786,0.07076519,0.1114571,-0.07381209,0.09709471,0.08693048,0.05389087,0.07683212,0.0834631,-0.01571451,25.29227,6.599844,8.123664,4.349563,-14.56095,-37.98077,0.9607268,-19.94237,-33.9138,-32.45094,-7.856277,-3.180286,-5.414371,-5.315908,1.543245,-9.481437,-2.715177,-3.116706
0.1262693,0.1759449,0.006247344,0.1103043,0.1892119,-0.04600327,0.1317641,-0.02407032,0.08857412,0.2364532,-0.04075249,0.08704485,0.1180753,-0.06370751,0.1401349,0.1275522,0.02033965,0.1086713,0.140816,-0.05854852,30.15616,8.403953,9.45819,4.852942,-16.65742,-42.66606,1.479014,-22.46835,-38.72216,-37.65161,-14.98323,-4.165781,-7.860584,-4.783265,5.308762,-11.24179,0.2441706,1.083572
0.08821089,0.2143032,-9.6644E-4,0.07944389,0.2333784,-0.1084082,0.09941326,-0.02949794,0.04639597,0.2850239,-0.08070242,0.09503802,0.1093972,-0.01793969,0.1043472,0.1751377,0.0220295,0.072041,0.1751919,-0.1114381,38.44641,11.00735,11.70623,5.66679,-19.97365,-50.94008,2.414458,-26.50991,-46.47068,-46.59311,-23.8316,-5.595997,-11.40728,-4.190124,10.68652,-13.89543,4.793069,7.232749
0.07478452,0.2074285,0.01860397,0.04548025,0.2290531,-0.07811192,0.08840798,-0.01227114,0.01170104,0.2798427,-0.09077908,0.07157184,0.1239484,-8.645633E-4,0.09431573,0.1792579,0.03339759,0.04625607,0.2303367,-0.09707302,50.32513,16.56812,14.9737,6.477623,-25.72942,-62.98409,4.184218,-33.61689,-58.609,-59.04226,-34.48182,-7.196225,-15.77934,-3.440479,17.52763,-17.153,10.23319,14.99005
0.1059419,0.1745,-0.0125292,0.08371951,0.1893463,-0.0228355,0.118232,-8.849383E-4,0.06139642,0.2344029,-0.04819852,0.07450511,0.1550232,0.03306955,0.1243083,0.179548,0.003533324,0.08380102,0.2497627,-0.05284603,63.89,24.04718,18.74162,7.143773,-32.94637,-77.05809,6.608157,-42.53916,-73.46288,-71.47115,-43.03524,-8.949176,-20.02405,-2.405442,25.01146,-20.39601,16.04445,23.15705
0.1189583,0.083032,-0.03990017,0.128717,0.09110006,0.02667163,0.1196616,-0.05109044,0.1205479,0.1154836,-0.02447825,0.1087511,0.2033227,0.05635872,0.1261045,0.1604848,-0.02230603,0.1326704,0.1948865,-0.007008411,74.86079,30.51,21.91906,7.71648,-39.37554,-89.1746,8.817197,-50.44247,-86.61187,-79.84492,-46.16702,-10.22379,-22.46555,-1.657111,29.87722,-22.22919,20.55917,29.14924
0.1164643,-0.01803726,-0.06806499,0.1423025,-0.02468916,0.06551615,0.1075924,-0.1282571,0.1545285,-0.01266219,-0.005662546,0.1170376,0.261703,0.01885829,0.1144125,0.1220973,-0.05487405,0.1591087,0.1329979,0.03726211,78.70867,32.62241,23.29066,7.998312,-42.03107,-94.66644,9.63887,-53.54214,-91.9511,-81.14256,-42.17722,-10.3986,-22.48127,-1.871484,29.94984,-22.05927,21.01088,29.86524
0.09364293,-0.03409369,-0.09626433,0.1211312,-0.04411274,0.08678096,0.08774301,-0.1522684,0.1383035,-0.03347029,0.008828221,0.1183575,0.265779,-0.009456161,0.08946946,0.1207626,-0.06455228,0.1392909,0.09119172,0.04683882,72.64501,28.69448,21.96937,7.910899,-39.21037,-90.38897,8.279948,-50.17703,-86.12185,-74.17793,-31.1677,-9.384293,-20.02877,-3.311592,24.8299,-20.35038,16.73301,24.10278
0.1115448,-0.01041687,-0.05933251,0.1270619,-0.01222369,0.07412477,0.1083571,-0.05775697,0.1384396,-0.001080581,-0.01194931,0.1385971,0.2455739,-0.02690953,0.1079395,0.1049201,-0.03932743,0.14565,0.05899412,0.01688983,58.37758,19.51407,18.21469,7.620024,-31.5106,-77.05809,4.999572,-40.56975,-70.31855,-61.44491,-16.76363,-7.422908,-15.25268,-5.310647,16.27125,-17.32389,9.15884,14.09027
0.1084358,0.04444065,0.03965856,0.1267861,0.04908281,0.02359065,0.1118482,0.06896619,0.1251739,0.06574918,-0.004280349,0.1483502,0.2023147,-0.05057695,0.1086173,0.0957512,0.05490477,0.1336287,0.05013157,0.003569501,39.38676,6.679772,12.78656,7.169394,-20.13248,-57.91817,0.6952628,-25.83346,-48.04284,-45.98484,-3.217588,-5.035052,-9.262913,-6.523232,7.825159,-13.30023,0.5054332,2.588321
0.08424789,0.1140496,0.1173189,0.08178859,0.13078,0.0376967,0.09030315,0.07333189,0.06959395,0.1633616,0.05515409,0.1308239,0.1219323,-0.06149206,0.09055395,0.09360405,0.1218228,0.08772102,0.09671216,0.05110481,20.82829,-6.017504,7.358429,6.54243,-8.004708,-36.93858,-3.3183,-9.641524,-24.23581,-30.23077,6.590693,-2.615499,-3.199258,-6.460104,0.751651,-8.876528,-7.559522,-8.35461
0.08052403,0.169746,0.0656834,0.03972195,0.1902597,0.02552381,0.08641306,-0.00702051,0.02714368,0.2470096,0.05840893,0.1152043,0.03699167,-0.02755795,0.09631523,0.1020476,0.06642648,0.05488008,0.1302227,0.04265989,7.620106,-14.62699,3.052994,5.751189,1.988471,-18.13398,-6.061428,3.767558,-3.746647,-17.37611,11.50288,-0.8577455,1.369314,-6.144464,-4.880284,-4.527593,-13.32439,-15.69457
0.06098235,0.2078247,-0.008594413,0.01389578,0.2250502,-0.04252962,0.07437707,-0.03055987,-0.01173505,0.2920061,-0.02051001,0.09665132,-0.03238963,-0.006268084,0.08045474,0.1128704,0.009678233,0.01964359,0.1308792,-0.04239871,1.988794,-16.67089,0.4977995,5.030783,7.864944,-4.86654,-6.984231,11.61949,8.881699,-10.74602,10.57514,0.1373545,3.784085,-6.149724,-8.253636,-0.9690194,-15.31926,-17.65878
0.04311469,0.2098754,-0.01774108,-0.009206388,0.2271725,-0.08442491,0.05838451,-0.01256612,-0.04217815,0.2923663,-0.07615455,0.05191892,-0.05504922,0.002485619,0.06032411,0.09966829,-0.00857215,-0.01093246,0.14007,-0.1068239,4.92875,-11.2243,0.4183634,4.114451,7.852238,0.7249967,-5.350363,12.41582,10.83159,-11.37456,3.898644,0.3505903,3.941297,-5.936667,-8.947188,0.5816058,-14.19852,-15.63713
0.03713603,0.1964058,-0.05311969,0.001172349,0.2132832,-0.09010358,0.04744573,-0.05120843,-0.02755186,0.2639388,-0.0961741,0.01253974,-0.05005271,0.04025623,0.05503728,0.1117097,-0.03097035,-0.008406235,0.138578,-0.1301997,14.95919,0.274042,2.454575,3.01425,2.210824,-2.464989,-1.542219,5.557148,2.266364,-17.80189,-6.306472,-0.4428003,1.763915,-5.581572,-7.650863,-0.4058618,-11.35882,-12.32133
0.0710265,0.1389382,-0.06513115,0.08440913,0.1485111,-0.07388312,0.07364561,-0.04926157,0.06166854,0.1707594,-0.09100201,0.01092644,-0.01665502,0.04031026,0.08624992,0.08727867,-0.04879059,0.07012455,0.1135719,-0.1128311,28.68619,13.80486,5.957706,2.334537,-6.708708,-13.059,2.828455,-6.070907,-13.31234,-26.936,-15.4337,-1.567571,-1.153934,-5.127839,-4.992851,-3.118728,-7.510688,-8.469477
0.06682436,0.08906773,0.01045826,0.1234759,0.09609699,-0.07599752,0.07148445,0.03864231,0.1073162,0.09292993,-0.06277846,0.02544614,0.05439179,0.056791,0.07777743,0.07137816,0.01812749,0.1128962,0.06970676,-0.08131498,42.71583,25.10909,10.00365,2.114496,-16.19365,-27.65862,6.53863,-18.21272,-31.23908,-35.29965,-20.06166,-2.813367,-4.07021,-4.361096,-1.205546,-6.546221,-3.267003,-3.702524
0.04882004,0.09321583,0.08159515,0.1011323,0.1081864,-0.02419476,0.05868375,0.08017541,0.08973062,0.1068112,-0.01935075,0.02324618,0.1411294,0.09083318,0.05422392,0.1108103,0.09331046,0.1001779,0.07558528,-0.0292525,55.17822,32.50822,13.88543,2.700768,-24.50965,-43.85324,9.117424,-28.75332,-48.36953,-42.19332,-21.7938,-4.046676,-7.143699,-3.352362,3.402401,-10.01741,1.020633,1.497091
0.07717598,0.09915834,0.05308517,0.1051321,0.1117594,0.02455723,0.08139253,0.05268333,0.09908465,0.123491,0.004637045,0.03710589,0.210423,0.09953285,0.0819459,0.1438589,0.05705549,0.1153788,0.1062014,0.002437708,64.31153,34.4151,17.06552,4.170215,-30.30989,-59.25942,10.04655,-36.02299,-61.81458,-48.08335,-21.48812,-5.226196,-10.18103,-2.309434,9.096066,-13.10118,5.672083,7.435679
0.07283718,0.09302939,0.01729237,0.08602974,0.1013894,0.03014528,0.07580677,0.02702012,0.07922009,0.1218008,0.01930616,0.07149851,0.2297954,0.1021265,0.08252203,0.162661,0.03920453,0.09878415,0.1066788,0.0318208,68.32155,30.30447,19.00641,6.030007,-32.75578,-71.90155,8.864601,-39.79055,-69.95103,-52.96975,-20.31371,-6.589176,-13.22465,-1.550583,15.47965,-15.56063,10.19901,13.895
0.07844005,0.07429302,0.05432773,0.05210057,0.08352406,0.06104571,0.08182476,0.03138581,0.04887904,0.1275639,0.0660779,0.08763151,0.2322937,0.06024925,0.08343706,0.1418568,0.06304678,0.06724988,0.13634,0.08122792,67.99728,22.6313,19.99406,8.055583,-32.48895,-80.3387,6.453303,-40.03031,-72.92181,-56.67003,-20.40487,-7.546815,-15.77148,-0.8982595,21.49286,-17.08212,13.81762,19.56173
0.0919689,0.09685124,0.01570465,0.04703189,0.1074879,0.07092297,0.0972521,-0.008967374,0.04432108,0.1607849,0.07116081,0.1145443,0.2097218,0.02058741,0.09617968,0.1572641,0.02832804,0.06023743,0.1861433,0.08183734,64.37639,14.2616,19.8246,9.630528,-30.59578,-83.94556,4.086249,-37.7184,-72.22761,-58.6773,-21.12883,-8.21918,-17.62029,-0.5576311,26.00277,-17.98609,16.20316,23.35998
0.08899666,0.1032365,-0.07023948,0.06344477,0.1132639,0.06098529,0.09100137,-0.07580971,0.05687248,0.1538026,0.05323685,0.1367638,0.1752283,-0.02831445,0.09797584,0.1691605,-0.04553379,0.07526412,0.2064347,0.07704899,58.49648,7.593246,18.68866,10.29819,-28.1753,-83.87305,1.953056,-35.4493,-69.58351,-58.99157,-22.39441,-8.688875,-18.60286,-0.8403921,27.85103,-18.42787,16.67929,24.49716
0.03764849,0.03619105,-0.06875531,0.03768757,0.03782627,0.02180851,0.03132017,-0.07215197,0.03496705,0.05796345,0.008649873,0.1176242,0.1644464,-0.09747951,0.03975291,0.1182382,-0.0599436,0.04629963,0.1555571,0.02755481,51.0493,4.852826,17.0867,9.838512,-26.21224,-78.77995,0.8501168,-34.22484,-64.99974,-55.64611,-22.89314,-8.202851,-17.69732,-1.770216,25.90836,-17.90647,14.6307,21.98158
-0.01048828,0.01689537,-0.04438721,1.034426E-4,0.01851016,-0.01848589,-0.01130452,-0.0445419,-0.003367449,0.03133684,-0.03464408,0.08528489,0.1369656,-0.1091511,-0.01403044,0.09226934,-0.02175298,0.0069689,0.1097225,-0.01645453,41.66739,7.067998,14.4812,7.975706,-24.54142,-67.38844,1.207229,-33.8909,-58.59879,-47.08986,-21.81525,-6.848516,-14.7606,-3.483879,19.2488,-16.30438,9.962161,14.8905
0.06873753,0.06275756,-0.02985609,0.06820313,0.06700193,-0.01467997,0.07125171,-0.01657784,0.06102226,0.09608855,-0.02082212,0.06929856,0.1187328,-0.09737144,0.07211781,0.08176572,-0.01533155,0.07456723,0.1210319,-0.005920148,31.43159,11.80664,11.30111,5.176974,-22.63554,-52.73445,1.968858,-32.99183,-50.81965,-36.15122,-19.63801,-5.079236,-10.4986,-5.14099,9.847717,-13.12351,4.270544,5.976877
0.1297199,0.08440693,-0.01304694,0.1348891,0.08674788,0.0122031,0.1321631,0.006961515,0.1247317,0.1148186,-0.0246566,0.0816183,0.1185136,-0.08164719,0.138271,0.07921235,0.002396515,0.1305362,0.0843583,-0.02533475,22.00643,15.255,8.216339,2.729403,-19.89107,-37.72702,2.664121,-29.95209,-41.40709,-25.62823,-14.89207,-3.146667,-5.489832,-6.048456,0.4938383,-8.745448,-0.9522654,-1.952727
0.1164643,0.05338937,0.009733432,0.1352339,0.05899609,0.04542936,0.1180657,0.01392303,0.1315346,0.07697059,0.005439611,0.07765838,0.09712506,-0.03366393,0.1204788,0.05202482,0.02116922,0.1389424,0.03252584,0.01009908,12.8515,14.84394,5.073318,1.324763,-15.03742,-23.19083,2.509267,-23.91543,-29.47295,-15.75407,-8.135135,-1.233309,-0.4794956,-6.553481,-7.905044,-4.315923,-5.899162,-9.200792
0.1256202,0.01938889,0.01242566,0.1364752,0.02116982,0.0726749,0.1233522,0.00330377,0.1454466,0.04507961,0.05502032,0.06856523,0.06640093,0.02269479,0.12502,0.01146113,0.006175635,0.1434722,0.008176221,0.06673226,2.658931,9.157568,1.766129,0.5531149,-7.55365,-8.980897,0.7015834,-13.88003,-14.18009,-6.325957,0,0.4600897,4.343759,-6.498243,-13.99451,0.08544459,-10.24784,-14.77564
0.1172843,0.01183841,-0.01981202,0.09575333,0.00650139,0.102941,0.1143751,-0.03038288,0.1072822,0.05125831,0.09920602,0.0781717,0.01871498,0.05100923,0.1172253,0.001973055,-0.01631474,0.09543037,0.00668421,0.1017308,-8.257817,-1.37021,-1.845565,0.5576363,2.229883,5.355913,-2.585114,0.03425053,4.348969,3.416422,9.636676,1.949858,9.336802,-4.555741,-16.6852,4.407193,-13.63937,-17.99955
0.06299801,0.02882699,-0.02626646,0.01268895,0.03027713,0.1039378,0.05801877,-0.03846532,0.02000061,0.08181935,0.09403393,0.0574188,-0.04834338,0.06489629,0.06581428,-0.005454917,-0.030786,0.02487026,0.01408458,0.08436211,-18.73141,-13.64501,-5.176585,1.103215,12.528,18.77741,-6.345853,14.95892,23.1843,12.90536,18.57621,3.15051,13.79218,-1.174445,-16.65615,8.278416,-15.98097,-19.37029
0.02702355,0.06988857,-0.03161639,-0.01261999,0.07793608,0.05742102,0.02885977,-0.04200507,-0.01432016,0.115068,0.005350437,0.0574188,-0.09484595,0.05414328,0.03019594,0.007515018,-0.02218313,3.920006E-4,-0.006624529,-0.0108391,-26.35151,-23.09945,-7.533189,1.499589,20.37389,28.60112,-9.013134,26.08178,37.22146,19.23131,24.56092,3.788296,16.31228,0.8969443,-15.7883,10.58542,-17.23845,-19.4507
0.01557869,0.1265871,-0.04269594,0.01875759,0.1337083,-0.04370764,0.02290827,-0.0515624,0.002381025,0.1638326,-0.02528081,0.07171851,-0.1132103,0.01118529,0.02250293,0.03412225,-0.02937267,0.01650758,0.01497979,-0.05933208,-28.14575,-26.79902,-8.316958,1.831157,23.44871,32.20798,-10.03707,30.48297,42.71382,20.59991,26.4593,4.040913,16.71632,1.423011,-15.02213,11.01264,-17.49483,-19.21331
-0.01937087,0.1958931,-0.04756266,0.001275792,0.2113758,-0.1468601,-0.01147076,-0.04932056,-0.03156558,0.2370073,-0.04222386,0.03417262,-0.1172426,-0.02507234,-0.001863947,0.07152324,-0.03342831,-0.01772714,0.05383176,-0.08810574,-21.64975,-22.76832,-6.635561,1.775393,20.11977,26.81582,-8.396878,27.03223,36.41496,15.21676,22.17991,3.406969,14.81091,1.847811,-12.79985,9.976627,-15.9419,-17.71622
-0.02760434,0.2108542,-0.059298,-0.01313721,0.2275487,-0.1561936,-0.01905144,-0.02365735,-0.04551159,0.2495864,-0.04044038,0.0016133,-0.07854156,-0.06230259,-0.008608047,0.09946518,-0.03302889,-0.02892093,0.07469007,-0.0737842,-5.825868,-10.57345,-2.446631,1.626188,10.15836,11.10151,-3.966158,14.67635,17.11003,1.986999,10.8111,1.615597,9.898047,1.967491,-8.656695,6.331638,-12.09133,-13.77247
-0.006935248,0.1392644,-0.05860768,0.01979201,0.1452873,-0.1075323,-0.002593389,0.02519124,2.721171E-4,0.161533,-0.0150704,-0.007699839,0.003681636,-0.05484574,0.004168464,0.09479368,-0.05736274,0.01868536,0.07997179,-0.03604326,16.37512,6.542751,3.76527,1.724151,-4.650354,-11.73588,1.44425,-4.503945,-10.79075,-16.06833,-3.984447,-0.6301019,2.840815,0.8140888,-3.798198,0.08641555,-6.555981,-7.921947
0.006046989,0.06685905,-0.09595369,0.02317113,0.07162275,-0.06186126,0.01230197,0.01710881,0.009422055,0.08863532,-0.003656132,-0.01642632,0.09493361,-0.03193481,0.01304763,0.1030631,-0.08295629,0.02034048,0.06075469,-0.01318974,39.30029,23.67037,10.47232,1.883906,-20.02448,-36.1139,6.905224,-24.66895,-39.92681,-34.85359,-19.04812,-3.15147,-4.90186,-1.006103,2.578126,-6.971502,0.2539375,0.07274867
0.008814256,0.05152505,-0.1104503,0.01727491,0.05131263,-0.03102125,0.008777626,0.005132642,0.01234731,0.07339636,0.049982,-0.02962605,0.1743956,-0.03436639,0.01362376,0.1232869,-0.08833309,0.01890314,0.09262405,0.04570703,58.53971,36.64169,16.12023,2.559098,-32.45084,-58.35317,11.01992,-41.55445,-65.17329,-51.75322,-32.9052,-5.739114,-11.91665,-1.799149,10.76277,-13.27304,7.95752,10.16567
-0.01000999,0.03779902,-0.04870167,-0.001586119,0.03583824,-0.03250133,-0.01103853,0.04961554,-0.004115772,0.05397362,0.001426783,-0.03959917,0.2214679,0.01923653,-0.007557459,0.136547,-0.03560976,0.004529785,0.1141388,0.002307117,72.24509,44.05224,20.50775,3.544758,-41.59272,-76.47809,13.16891,-54.03877,-84.49864,-65.10464,-43.58223,-8.007865,-17.33102,-1.734706,18.82032,-17.88802,15.29973,20.1016
-0.02247977,0.02947951,-0.005764124,-0.02117125,0.0379606,-0.04491587,-0.01306669,0.07929047,-0.02853828,0.05289304,-0.05782931,-0.03072603,0.2480283,0.05819592,-0.0198934,0.1498361,0.007466066,-0.01306669,0.1292977,-0.04083161,79.01131,46.74699,23.06824,4.583167,-47.13249,-88.6671,14.06959,-62.13046,-96.75947,-73.90421,-51.07384,-9.717593,-21.22672,-1.482194,25.53798,-20.93393,21.11343,28.03887
-0.01711605,0.0754116,0.02678419,-0.009344311,0.08787623,-0.003020569,-0.01173675,0.06288961,-0.01564674,0.1029876,0.01787938,-0.01796629,0.2644642,0.05803381,-0.0145049,0.175863,0.03425787,-0.001742225,0.1905,0.02738069,78.92484,45.74217,23.69314,5.4151,-49.40684,-94.72082,13.69668,-66.55734,-102.4458,-77.85793,-55.5892,-10.7175,-23.37738,-1.182336,29.90627,-22.77972,24.91517,33.15425
0.01667193,0.09004649,0.05339581,-5.172128E-4,0.1048013,0.02392291,0.01921768,0.04837663,-0.00850366,0.1316646,0.04797558,-0.002053291,0.2635438,0.04279588,0.0219268,0.1768205,0.0730937,0.00248267,0.2192063,0.05066951,74.1366,41.97409,23.06559,5.66679,-49.04472,-95.46394,12.39148,-67.34511,-102.6602,-76.61098,-56.17908,-10.97203,-23.98421,-1.232312,31.23164,-23.25549,26.34845,34.86576
